date,state,stateId,family
1985-05-30,Soviet Union,SU,R-14
1985-05-30,Soviet Union,SU,Proton
1985-06-06,Soviet Union,SU,R-7
1985-06-07,Soviet Union,SU,R-7
1985-06-11,Soviet Union,SU,R-7
1985-06-13,Soviet Union,SU,R-7
1985-06-14,Soviet Union,SU,R-36
1985-06-17,United States,US,Other
1985-06-17,United States,US,Other
1985-06-17,United States,US,Other
1985-06-17,United States,US,Other
1985-06-17,United States,US,Other
1985-06-18,Soviet Union,SU,R-7
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-19,Soviet Union,SU,R-14
1985-06-21,Soviet Union,SU,R-7
1985-06-21,Soviet Union,SU,R-7
1985-06-21,Soviet Union,SU,Zenit
1985-06-26,Soviet Union,SU,R-7
1985-06-30,United States,US,Atlas
1985-07-02,Other,F,Other
1985-07-03,Soviet Union,SU,R-7
1985-07-08,Soviet Union,SU,R-36
1985-07-10,Soviet Union,SU,R-7
1985-07-15,Soviet Union,SU,R-7
1985-07-17,Soviet Union,SU,R-7
1985-07-19,Soviet Union,SU,R-7
1985-07-29,United States,US,Other
1985-07-29,United States,US,Other
1985-07-29,United States,US,Other
1985-07-29,United States,US,Other
1985-07-29,United States,US,Other
1985-07-29,United States,US,Other
1985-07-29,United States,US,Other
1985-08-01,Soviet Union,SU,R-36
1985-08-02,Soviet Union,SU,R-7
1985-08-03,United States,US,Other
1985-08-03,United States,US,Other
1985-08-07,Soviet Union,SU,R-7
1985-08-07,Soviet Union,SU,R-7
1985-08-08,Soviet Union,SU,R-7
1985-08-08,Soviet Union,SU,R-36
1985-08-08,Soviet Union,SU,Proton
1985-08-12,Soviet Union,SU,R-7
1985-08-16,Soviet Union,SU,R-7
1985-08-16,Soviet Union,SU,R-7
1985-08-16,Soviet Union,SU,R-7
1985-08-18,Other,J,Other
1985-08-22,Soviet Union,SU,R-7
1985-08-23,Soviet Union,SU,R-36
1985-08-27,United States,US,Other
1985-08-27,United States,US,Other
1985-08-27,United States,US,Other
1985-08-27,United States,US,Other
1985-08-28,United States,US,Titan
1985-08-29,Soviet Union,SU,R-7
1985-08-29,Soviet Union,SU,R-7
1985-08-29,Soviet Union,SU,R-7
1985-08-29,Soviet Union,SU,R-7
1985-09-04,Soviet Union,SU,R-14
1985-09-06,Soviet Union,SU,R-7
1985-09-12,Other,F,Other
1985-09-12,Other,F,Other
1985-09-17,Soviet Union,SU,R-7
1985-09-19,Soviet Union,SU,R-36
1985-09-19,Soviet Union,SU,R-7
1985-09-24,Soviet Union,SU,R-7
1985-09-26,Soviet Union,SU,R-7
1985-09-27,Soviet Union,SU,Proton
1985-09-27,Soviet Union,SU,Proton
1985-09-28,United States,US,Atlas
1985-09-30,Soviet Union,SU,R-7
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-02,Soviet Union,SU,R-14
1985-10-03,Soviet Union,SU,R-7
1985-10-03,Soviet Union,SU,R-7
1985-10-03,United States,US,Other
1985-10-03,United States,US,Other
1985-10-03,United States,US,Other
1985-10-09,United States,US,Atlas
1985-10-09,Soviet Union,SU,R-36
1985-10-09,Soviet Union,SU,R-36
1985-10-09,Soviet Union,SU,R-36
1985-10-09,Soviet Union,SU,R-36
1985-10-09,Soviet Union,SU,R-36
1985-10-09,Soviet Union,SU,R-36
1985-10-16,Soviet Union,SU,R-7
1985-10-21,China,CN,DF5
1985-10-21,China,CN,DF5
1985-10-22,Soviet Union,SU,Zenit
1985-10-22,Soviet Union,SU,R-7
1985-10-23,Soviet Union,SU,R-7
1985-10-23,Soviet Union,SU,R-14
1985-10-24,Soviet Union,SU,R-36
1985-10-25,Soviet Union,SU,R-7
1985-10-25,Soviet Union,SU,R-7
1985-10-25,Soviet Union,SU,R-7
1985-10-25,Soviet Union,SU,Proton
1985-10-28,Soviet Union,SU,R-7
1985-10-30,United States,US,Other
1985-10-30,United States,US,Other
1985-10-30,United States,US,Other
1985-10-30,United States,US,Other
1985-11-09,Soviet Union,SU,R-7
1985-11-13,Soviet Union,SU,R-7
1985-11-15,Soviet Union,SU,Proton
1985-11-22,Soviet Union,SU,R-36
1985-11-27,United States,US,Other
1985-11-27,United States,US,Other
1985-11-27,United States,US,Other
1985-11-27,United States,US,Other
1985-11-27,United States,US,Other
1985-11-27,United States,US,Other
1985-11-27,United States,US,Other
1985-11-27,United States,US,Other
1985-11-28,Soviet Union,SU,R-14
1985-12-03,Soviet Union,SU,R-7
1985-12-11,Soviet Union,SU,R-7
1985-12-11,Soviet Union,SU,R-7
1985-12-11,Soviet Union,SU,R-7
1985-12-12,Soviet Union,SU,R-36
1985-12-13,United States,US,Other
1985-12-13,United States,US,Other
1985-12-13,United States,US,Other
1985-12-13,United States,US,Other
1985-12-13,Soviet Union,SU,R-7
1985-12-13,Soviet Union,SU,R-7
1985-12-19,Soviet Union,SU,R-14
1985-12-24,Soviet Union,SU,R-7
1985-12-24,Soviet Union,SU,Proton
1985-12-24,Soviet Union,SU,Proton
1985-12-24,Soviet Union,SU,Proton
1985-12-26,Soviet Union,SU,R-36
1985-12-27,Soviet Union,SU,R-7
1985-12-28,Soviet Union,SU,Zenit
1986-01-08,Soviet Union,SU,R-7
1986-01-09,Soviet Union,SU,R-14
1986-01-09,Soviet Union,SU,R-14
1986-01-09,Soviet Union,SU,R-14
1986-01-09,Soviet Union,SU,R-14
1986-01-09,Soviet Union,SU,R-14
1986-01-09,Soviet Union,SU,R-14
1986-01-09,Soviet Union,SU,R-14
1986-01-09,Soviet Union,SU,R-14
1986-01-12,United States,US,Other
1986-01-12,United States,US,Other
1986-01-12,United States,US,Other
1986-01-12,United States,US,Other
1986-01-12,United States,US,Other
1986-01-15,Soviet Union,SU,R-7
1986-01-15,Soviet Union,SU,R-7
1986-01-15,Soviet Union,SU,R-7
1986-01-16,Soviet Union,SU,R-14
1986-01-17,Soviet Union,SU,R-36
1986-01-17,Soviet Union,SU,Proton
1986-01-23,Soviet Union,SU,R-14
1986-01-28,Soviet Union,SU,R-7
1986-01-28,United States,US,Other
1986-01-28,United States,US,Other
1986-01-28,United States,US,Other
1986-02-01,China,CN,DF5
1986-02-01,Soviet Union,SU,R-7
1986-02-04,Soviet Union,SU,R-7
1986-02-07,Soviet Union,SU,R-7
1986-02-09,United States,US,Atlas
1986-02-09,United States,US,Atlas
1986-02-09,United States,US,Atlas
1986-02-09,United States,US,Atlas
1986-02-11,Soviet Union,SU,R-36
1986-02-12,Other,J,Thor
1986-02-19,Soviet Union,SU,Proton
1986-02-19,Soviet Union,SU,R-36
1986-02-22,Other,F,Other
1986-02-22,Other,F,Other
1986-02-26,Soviet Union,SU,R-7
1986-02-26,Soviet Union,SU,R-7
1986-02-26,Soviet Union,SU,R-7
1986-02-27,Soviet Union,SU,R-36
1986-03-13,Soviet Union,SU,R-7
1986-03-19,Soviet Union,SU,R-7
1986-03-21,Soviet Union,SU,R-36
1986-03-25,Soviet Union,SU,R-36
1986-03-26,Soviet Union,SU,R-7
1986-03-28,Other,F,Other
1986-03-28,Other,F,Other
1986-04-04,Soviet Union,SU,Proton
1986-04-09,Soviet Union,SU,R-7
1986-04-09,Soviet Union,SU,R-7
1986-04-09,Soviet Union,SU,R-7
1986-04-15,Soviet Union,SU,R-7
1986-04-17,Soviet Union,SU,R-14
1986-04-18,United States,US,Titan
1986-04-18,United States,US,Titan
1986-04-18,United States,US,Titan
1986-04-18,United States,US,Titan
1986-04-18,United States,US,Titan
1986-04-18,United States,US,Titan
1986-04-18,United States,US,Titan
1986-04-18,United States,US,Titan
1986-04-18,Soviet Union,SU,R-7
1986-04-23,Soviet Union,SU,R-7
1986-05-03,United States,US,Thor
1986-05-14,Soviet Union,SU,R-7
1986-05-15,Soviet Union,SU,R-36
1986-05-21,Soviet Union,SU,R-7
1986-05-21,Soviet Union,SU,R-7
1986-05-23,Soviet Union,SU,R-14
1986-05-24,Soviet Union,SU,Proton
1986-05-27,Soviet Union,SU,R-36
1986-05-28,Soviet Union,SU,R-7
1986-05-28,Soviet Union,SU,R-7
1986-05-29,Soviet Union,SU,R-7
1986-05-31,Other,F,Other
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-14
1986-06-06,Soviet Union,SU,R-7
1986-06-06,Soviet Union,SU,R-7
1986-06-06,Soviet Union,SU,R-7
1986-06-10,Soviet Union,SU,Proton
1986-06-11,Soviet Union,SU,R-7
1986-06-12,Soviet Union,SU,R-36
1986-06-18,Soviet Union,SU,R-14
1986-06-19,Soviet Union,SU,R-7
1986-06-19,Soviet Union,SU,R-7
1986-07-05,Soviet Union,SU,R-7
1986-07-10,Soviet Union,SU,R-7
1986-07-16,Soviet Union,SU,R-14
1986-07-17,Soviet Union,SU,R-7
1986-07-17,Soviet Union,SU,R-7
1986-07-17,Soviet Union,SU,R-7
1986-07-24,Soviet Union,SU,R-7
1986-07-28,Soviet Union,SU,R-36
1986-07-30,Soviet Union,SU,Zenit
1986-07-30,Soviet Union,SU,R-7
1986-08-02,Soviet Union,SU,R-7
1986-08-04,Soviet Union,SU,R-36
1986-08-06,Soviet Union,SU,R-7
1986-08-12,Other,J,Thor
1986-08-12,Other,J,Thor
1986-08-12,Other,J,Thor
1986-08-20,Soviet Union,SU,R-36
1986-08-21,Soviet Union,SU,R-7
1986-08-27,Soviet Union,SU,R-7
1986-08-27,Soviet Union,SU,R-7
1986-08-27,Soviet Union,SU,R-7
1986-08-28,Soviet Union,SU,R-7
1986-09-03,Soviet Union,SU,R-7
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-03,Soviet Union,SU,R-14
1986-09-05,Soviet Union,SU,R-7
1986-09-05,United States,US,Thor
1986-09-05,United States,US,Thor
1986-09-10,Soviet Union,SU,R-14
1986-09-16,Soviet Union,SU,Proton
1986-09-16,Soviet Union,SU,Proton
1986-09-16,Soviet Union,SU,Proton
1986-09-17,Soviet Union,SU,R-7
1986-09-17,United States,US,Atlas
1986-09-30,Soviet Union,SU,R-36
1986-10-03,Soviet Union,SU,R-7
1986-10-06,China,CN,DF5
1986-10-06,China,CN,DF5
1986-10-06,Soviet Union,SU,R-7
1986-10-15,Soviet Union,SU,R-36
1986-10-15,Soviet Union,SU,R-36
1986-10-15,Soviet Union,SU,R-36
1986-10-15,Soviet Union,SU,R-36
1986-10-15,Soviet Union,SU,R-36
1986-10-15,Soviet Union,SU,R-36
1986-10-15,Soviet Union,SU,R-7
1986-10-20,Soviet Union,SU,R-7
1986-10-22,Soviet Union,SU,Zenit
1986-10-22,Soviet Union,SU,Zenit
1986-10-22,Soviet Union,SU,R-7
1986-10-25,Soviet Union,SU,Proton
1986-10-27,Soviet Union,SU,R-14
1986-10-31,Soviet Union,SU,R-7
1986-11-04,Soviet Union,SU,R-7
1986-11-13,Soviet Union,SU,R-14
1986-11-13,Soviet Union,SU,R-7
1986-11-13,Soviet Union,SU,R-7
1986-11-13,Soviet Union,SU,R-7
1986-11-14,United States,US,Other
1986-11-15,Soviet Union,SU,R-7
1986-11-18,Soviet Union,SU,Proton
1986-11-20,Soviet Union,SU,R-7
1986-11-21,Soviet Union,SU,R-14
1986-11-21,Soviet Union,SU,R-14
1986-11-21,Soviet Union,SU,R-14
1986-11-21,Soviet Union,SU,R-14
1986-11-21,Soviet Union,SU,R-14
1986-11-21,Soviet Union,SU,R-14
1986-11-21,Soviet Union,SU,R-14
1986-11-21,Soviet Union,SU,R-14
1986-11-24,Soviet Union,SU,R-14
1986-11-29,Soviet Union,SU,Proton
1986-12-02,Soviet Union,SU,R-36
1986-12-04,Soviet Union,SU,R-7
1986-12-05,United States,US,Atlas
1986-12-10,Soviet Union,SU,R-36
1986-12-12,Soviet Union,SU,R-7
1986-12-16,Soviet Union,SU,R-7
1986-12-16,Soviet Union,SU,R-7
1986-12-16,Soviet Union,SU,R-7
1986-12-17,Soviet Union,SU,R-14
1986-12-18,Soviet Union,SU,R-36
1986-12-26,Soviet Union,SU,R-7
1986-12-26,Soviet Union,SU,R-7
1987-01-05,Soviet Union,SU,R-36
1987-01-09,Soviet Union,SU,R-7
1987-01-09,Soviet Union,SU,R-7
1987-01-09,Soviet Union,SU,R-7
1987-01-14,Soviet Union,SU,R-36
1987-01-15,Soviet Union,SU,R-7
1987-01-16,Soviet Union,SU,R-7
1987-01-21,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-14
1987-01-22,Soviet Union,SU,R-7
1987-01-29,Soviet Union,SU,R-14
1987-01-30,Soviet Union,SU,Proton
1987-02-01,Soviet Union,SU,R-36
1987-02-05,Other,J,Other
1987-02-05,Soviet Union,SU,R-7
1987-02-07,Soviet Union,SU,R-7
1987-02-12,United States,US,Titan
1987-02-14,Soviet Union,SU,Zenit
1987-02-18,Soviet Union,SU,R-14
1987-02-19,Other,J,Thor
1987-02-19,Soviet Union,SU,R-7
1987-02-20,Soviet Union,SU,R-36
1987-02-26,Soviet Union,SU,R-7
1987-02-26,Soviet Union,SU,R-7
1987-02-26,Soviet Union,SU,R-7
1987-02-26,United States,US,Thor
1987-03-03,Soviet Union,SU,R-7
1987-03-03,Soviet Union,SU,R-36
1987-03-11,Soviet Union,SU,R-7
1987-03-13,Soviet Union,SU,R-36
1987-03-13,Soviet Union,SU,R-36
1987-03-13,Soviet Union,SU,R-36
1987-03-13,Soviet Union,SU,R-36
1987-03-13,Soviet Union,SU,R-36
1987-03-13,Soviet Union,SU,R-36
1987-03-18,Soviet Union,SU,Zenit
1987-03-19,Soviet Union,SU,Proton
1987-03-20,United States,US,Thor
1987-03-24,Other,IN,Other
1987-03-26,United States,US,Atlas
1987-03-31,Soviet Union,SU,Proton
1987-03-31,Soviet Union,SU,Proton
1987-04-08,Soviet Union,SU,R-36
1987-04-09,Soviet Union,SU,R-7
1987-04-09,Soviet Union,SU,R-7
1987-04-09,Soviet Union,SU,R-7
1987-04-16,Soviet Union,SU,R-7
1987-04-21,Soviet Union,SU,R-7
1987-04-22,Soviet Union,SU,R-7
1987-04-24,Soviet Union,SU,Proton
1987-04-24,Soviet Union,SU,Proton
1987-04-24,Soviet Union,SU,Proton
1987-04-24,Soviet Union,SU,R-7
1987-04-27,Soviet Union,SU,R-36
1987-05-05,Soviet Union,SU,R-7
1987-05-11,Soviet Union,SU,Proton
1987-05-13,Soviet Union,SU,Zenit
1987-05-13,Soviet Union,SU,R-7
1987-05-15,United States,US,Atlas
1987-05-15,United States,US,Atlas
1987-05-15,United States,US,Atlas
1987-05-15,United States,US,Atlas
1987-05-15,United States,US,Atlas
1987-05-15,Soviet Union,SU,Other
1987-05-19,Soviet Union,SU,R-7
1987-05-21,Soviet Union,SU,R-7
1987-05-26,Soviet Union,SU,R-7
1987-05-26,Soviet Union,SU,R-7
1987-05-26,Soviet Union,SU,R-7
1987-05-28,Soviet Union,SU,R-7
1987-06-04,Soviet Union,SU,R-7
1987-06-09,Soviet Union,SU,R-14
1987-06-12,Soviet Union,SU,R-7
1987-06-16,Soviet Union,SU,R-14
1987-06-16,Soviet Union,SU,R-14
1987-06-16,Soviet Union,SU,R-14
1987-06-16,Soviet Union,SU,R-14
1987-06-16,Soviet Union,SU,R-14
1987-06-16,Soviet Union,SU,R-14
1987-06-16,Soviet Union,SU,R-14
1987-06-16,Soviet Union,SU,R-14
1987-06-18,Soviet Union,SU,R-7
1987-06-18,Soviet Union,SU,R-36
1987-06-20,United States,US,Atlas
1987-06-23,Soviet Union,SU,R-14
1987-07-01,Soviet Union,SU,R-36
1987-07-04,Soviet Union,SU,R-7
1987-07-06,Soviet Union,SU,R-14
1987-07-08,Soviet Union,SU,R-7
1987-07-09,Soviet Union,SU,R-7
1987-07-09,Soviet Union,SU,R-7
1987-07-09,Soviet Union,SU,R-7
1987-07-10,Soviet Union,SU,R-36
1987-07-14,Soviet Union,SU,R-14
1987-07-16,Soviet Union,SU,R-36
1987-07-22,Soviet Union,SU,R-7
1987-07-25,Soviet Union,SU,Proton
1987-08-01,Soviet Union,SU,Zenit
1987-08-03,Soviet Union,SU,R-7
1987-08-05,China,CN,DF5
1987-08-05,China,CN,DF5
1987-08-18,Soviet Union,SU,R-36
1987-08-19,Soviet Union,SU,R-7
1987-08-27,Other,J,Thor
1987-08-28,Soviet Union,SU,Zenit
1987-09-03,Soviet Union,SU,R-7
1987-09-03,Soviet Union,SU,Proton
1987-09-07,Soviet Union,SU,R-36
1987-09-07,Soviet Union,SU,R-36
1987-09-07,Soviet Union,SU,R-36
1987-09-07,Soviet Union,SU,R-36
1987-09-07,Soviet Union,SU,R-36
1987-09-07,Soviet Union,SU,R-36
1987-09-09,China,CN,DF5
1987-09-09,China,CN,DF5
1987-09-11,Soviet Union,SU,R-7
1987-09-15,Soviet Union,SU,R-7
1987-09-16,Other,F,Other
1987-09-16,Other,F,Other
1987-09-16,Soviet Union,SU,Proton
1987-09-16,Soviet Union,SU,Proton
1987-09-16,Soviet Union,SU,Proton
1987-09-16,United States,US,Other
1987-09-16,United States,US,Other
1987-09-17,Soviet Union,SU,R-7
1987-09-17,Soviet Union,SU,R-7
1987-09-17,Soviet Union,SU,R-7
1987-09-23,Soviet Union,SU,R-7
1987-09-29,Soviet Union,SU,R-7
1987-10-01,Soviet Union,SU,Proton
1987-10-09,Soviet Union,SU,R-7
1987-10-10,Soviet Union,SU,R-36
1987-10-14,Soviet Union,SU,R-14
1987-10-20,Soviet Union,SU,R-36
1987-10-22,Soviet Union,SU,R-7
1987-10-22,Soviet Union,SU,R-7
1987-10-22,Soviet Union,SU,R-7
1987-10-26,United States,US,Titan
1987-10-28,Soviet Union,SU,Proton
1987-11-11,Soviet Union,SU,R-7
1987-11-14,Soviet Union,SU,R-7
1987-11-20,Soviet Union,SU,R-7
1987-11-21,Other,F,Other
1987-11-26,Soviet Union,SU,Proton
1987-11-29,United States,US,Titan
1987-12-01,Soviet Union,SU,R-14
1987-12-07,Soviet Union,SU,R-7
1987-12-10,Soviet Union,SU,Proton
1987-12-12,Soviet Union,SU,R-36
1987-12-14,Soviet Union,SU,R-7
1987-12-14,Soviet Union,SU,R-7
1987-12-14,Soviet Union,SU,R-7
1987-12-15,Soviet Union,SU,R-14
1987-12-21,Soviet Union,SU,R-7
1987-12-21,Soviet Union,SU,R-7
1987-12-23,Soviet Union,SU,R-14
1987-12-25,Soviet Union,SU,R-7
1987-12-26,Soviet Union,SU,R-7
1987-12-27,Soviet Union,SU,Proton
1987-12-29,Soviet Union,SU,R-7
1988-01-06,Soviet Union,SU,R-36
1988-01-15,Soviet Union,SU,R-36
1988-01-15,Soviet Union,SU,R-36
1988-01-15,Soviet Union,SU,R-36
1988-01-15,Soviet Union,SU,R-36
1988-01-15,Soviet Union,SU,R-36
1988-01-15,Soviet Union,SU,R-36
1988-01-18,Soviet Union,SU,Proton
1988-01-20,Soviet Union,SU,R-7
1988-01-26,Soviet Union,SU,R-7
1988-01-30,Soviet Union,SU,R-36
1988-02-03,United States,US,Atlas
1988-02-03,Soviet Union,SU,R-7
1988-02-03,Soviet Union,SU,R-7
1988-02-03,Soviet Union,SU,R-7
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-08,United States,US,Thor
1988-02-17,Soviet Union,SU,Proton
1988-02-17,Soviet Union,SU,Proton
1988-02-17,Soviet Union,SU,Proton
1988-02-18,Soviet Union,SU,R-7
1988-02-19,Soviet Union,SU,R-7
1988-02-19,Other,J,Thor
1988-02-26,Soviet Union,SU,R-7
1988-03-07,China,CN,DF5
1988-03-10,Soviet Union,SU,R-7
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-14
1988-03-11,Soviet Union,SU,R-7
1988-03-11,Other,F,Other
1988-03-11,Other,F,Other
1988-03-14,Soviet Union,SU,R-36
1988-03-15,Soviet Union,SU,R-36
1988-03-17,Soviet Union,SU,R-7
1988-03-17,Soviet Union,SU,R-7
1988-03-22,Soviet Union,SU,R-14
1988-03-23,Soviet Union,SU,R-7
1988-03-24,Soviet Union,SU,R-7
1988-03-24,Soviet Union,SU,R-7
1988-03-24,Soviet Union,SU,R-7
1988-03-25,Other,I,Other
1988-03-30,Soviet Union,SU,R-7
1988-03-31,Soviet Union,SU,Proton
1988-04-05,Soviet Union,SU,R-14
1988-04-11,Soviet Union,SU,R-7
1988-04-14,Soviet Union,SU,R-7
1988-04-20,Soviet Union,SU,R-7
1988-04-26,United States,US,Other
1988-04-26,United States,US,Other
1988-04-26,Soviet Union,SU,Proton
1988-04-27,Soviet Union,SU,R-7
1988-05-06,Soviet Union,SU,Proton
1988-05-12,Soviet Union,SU,R-7
1988-05-12,Soviet Union,SU,R-7
1988-05-12,Soviet Union,SU,R-7
1988-05-13,Soviet Union,SU,R-7
1988-05-15,Soviet Union,SU,Zenit
1988-05-17,Other,F,Other
1988-05-18,Soviet Union,SU,R-7
1988-05-19,Soviet Union,SU,R-7
1988-05-21,Soviet Union,SU,Proton
1988-05-21,Soviet Union,SU,Proton
1988-05-21,Soviet Union,SU,Proton
1988-05-26,Soviet Union,SU,R-7
1988-05-28,Soviet Union,SU,R-36
1988-05-30,Soviet Union,SU,R-36
1988-05-31,Soviet Union,SU,R-7
1988-06-07,Soviet Union,SU,R-7
1988-06-11,Soviet Union,SU,R-7
1988-06-14,Soviet Union,SU,R-36
1988-06-15,Other,F,Other
1988-06-15,Other,F,Other
1988-06-15,Other,F,Other
1988-06-16,United States,US,Other
1988-06-21,Soviet Union,SU,R-14
1988-06-22,Soviet Union,SU,R-7
1988-06-22,Soviet Union,SU,R-7
1988-06-22,Soviet Union,SU,R-7
1988-06-23,Soviet Union,SU,R-7
1988-07-05,Soviet Union,SU,R-36
1988-07-07,Soviet Union,SU,R-7
1988-07-07,Soviet Union,SU,Proton
1988-07-07,Soviet Union,SU,Proton
1988-07-09,Soviet Union,SU,R-7
1988-07-12,Soviet Union,SU,Proton
1988-07-12,Soviet Union,SU,Proton
1988-07-12,Soviet Union,SU,Proton
1988-07-13,Other,IN,Other
1988-07-14,Soviet Union,SU,R-14
1988-07-18,Soviet Union,SU,R-7
1988-07-18,Soviet Union,SU,R-14
1988-07-21,Other,F,Other
1988-07-21,Other,F,Other
1988-07-26,Soviet Union,SU,R-36
1988-07-27,Soviet Union,SU,R-7
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
1988-07-28,Soviet Union,SU,R-14
